port_number,port_name,port_country,latitude,longitude
12371,Taganrog,Russian Federation,47.12,38.57
12372,Rostov-Na-Donu,Russian Federation,47.10,39.43
12373,Azov,Russian Federation,47.60,39.26
12374,Yeysk,Russian Federation,46.44,38.16
12375,Temryuk,Russian Federation,45.21,37.21
12376,Kavkaz Oil Terminal,Russian Federation,45.20,36.39
12377,Anapa,Russian Federation,44.53,37.19
12378,Novorossiysk,Russian Federation,44.43,37.47
12379,Gelendzhik,Russian Federation,44.33,38.40
12380,Tuapse,Russian Federation,44.60,39.40
12381,Sochi,Russian Federation,43.35,39.44
12382,Adler,Russian Federation,43.26,39.56
12383,Sokhumi,Georgia,42.59,40.59
12384,Poti,Georgia,42.90,41.35
12385,Supsa Marine Terminal,Georgia,42.60,41.43
12386,Batumi,Georgia,41.39,41.39
12387,Hopa,Turkey,41.25,41.24
12388,Rize,Turkey,41.40,40.31
12389,Trabzon,Turkey,41.10,39.46
12390,Giresun,Turkey,40.56,38.24
12391,Ordu,Turkey,41.00,37.53
12392,Samsun,Turkey,41.18,36.21
12393,Sinop,Turkey,42.30,35.10
12394,Inebolu,Turkey,41.59,33.46
12395,Zonguldak,Turkey,41.28,31.49
12396,Eregli,Turkey,41.18,31.27
12397,Haydarpasa,Turkey,41.00,29.10
12398,Botas Natural Gas Terminal,Turkey,41.00,27.59
12399,Yarimca,Turkey,40.48,29.42
12400,Kaba Burnu,Turkey,40.46,29.32
12401,Derince Burnu,Turkey,40.45,29.49
12402,Izmit,Turkey,40.46,29.55
12403,Gebze,Turkey,40.46,29.33
12404,Golcuk Burnu,Turkey,40.44,29.49
12405,Mudanya,Turkey,40.23,28.53
12406,Bandirma,Turkey,40.21,27.58
12407,Erdek,Turkey,40.23,27.48
12408,Karabiga,Turkey,40.24,27.19
12409,Canakkale,Turkey,40.90,26.24
12410,Ayvalik,Turkey,39.19,26.42
12411,Dikili,Turkey,39.10,26.49
12412,Izmir,Turkey,38.26,27.80
12413,Gulluk,Turkey,37.15,27.37
12414,Nemrut Limani Bay,Turkey,38.46,26.55
12415,Kusadasi,Turkey,37.52,27.15
12416,Bodrum,Turkey,37.20,27.26
12417,Toros Gubre,Turkey,36.55,35.58
12418,Botas Dortyol Oil Terminal,Turkey,36.52,36.80
12419,Yakacik,Turkey,36.43,36.11
12420,Delta Terminal,Turkey,36.51,36.10
12421,Marmaris,Turkey,36.51,28.17
12422,Aksaz Limani,Turkey,36.50,28.23
12423,Antalya Offshore Terminal,Turkey,36.49,30.36
12424,Fethiye,Turkey,36.38,29.60
12425,Antalya,Turkey,36.50,30.37
12426,Alanya,Turkey,36.32,32.00
12427,Tasucu,Turkey,36.19,33.53
12428,Mersin,Turkey,36.48,34.38
12429,Botas,Turkey,36.53,35.56
12430,Iskenderun,Turkey,36.36,36.10
12431,Kyrenia,Cyprus,35.21,33.20
12432,Xeros,Cyprus,35.80,32.50
12433,Limassol,Cyprus,34.40,33.30
12434,Larnaca,Cyprus,34.55,33.39
12435,Dhekelia,Cyprus,34.58,33.43
12436,Famagusta,Cyprus,35.70,33.56
12437,Tartus,Syrian Arab Republic,34.54,35.52
12438,Baniyas,Syrian Arab Republic,35.11,35.57
12439,Al Ladhiqiyah,Syrian Arab Republic,35.32,35.46
12440,Tarabulus,Lebanon,34.27,35.50
12441,Bayrut,Lebanon,33.54,35.30
12442,Sidon/Zahrani Terminal,Lebanon,33.32,35.19
12443,Sayda,Lebanon,33.30,35.21
12444,Haifa,Israel,32.49,35.00
12445,Hadera,Israel,32.28,34.54
12446,Ashdod,Israel,31.49,34.39
12447,Ashqelon,Israel,31.40,34.30
12448,Bur Said (Port Said),Egypt,31.16,32.18
12449,Damietta,Egypt,31.29,31.45
12450,El Maadiya,Egypt,31.16,30.90
12451,Al Iskandariyh (Alexandria),Egypt,31.10,29.50
12452,Sidi Kerir (Kurayr),Egypt,31.60,29.37
12453,El Hamra Oil Terminal,Egypt,30.59,28.52
12454,Mersa Matruh,Egypt,31.21,27.14
12455,Mersa Tobruq,Libyan Arab Jamahiriya,32.50,23.59
12456,Darnah,Libyan Arab Jamahiriya,32.46,22.39
12457,Banghazi,Libyan Arab Jamahiriya,32.70,20.30
12458,Ez Zueitina,Libyan Arab Jamahiriya,30.51,20.30
12459,Al Burayqah,Libyan Arab Jamahiriya,30.25,19.36
12460,Ras   Lanuf,Libyan Arab Jamahiriya,30.31,18.34
12461,As Sidr,Libyan Arab Jamahiriya,30.38,18.22
12462,Misratah,Libyan Arab Jamahiriya,32.22,15.13
12463,Khoms,Libyan Arab Jamahiriya,32.40,14.15
12464,Mina Tarabulus (Tripoli),Libyan Arab Jamahiriya,32.54,13.11
12465,Az Zawiya,Libyan Arab Jamahiriya,32.48,12.43
12466,Bouri Oil Field,Libyan Arab Jamahiriya,33.54,12.39
12467,Marsa Sabratah,Libyan Arab Jamahiriya,32.49,12.30
12468,Abu Khammash,Libyan Arab Jamahiriya,33.40,11.49
12469,Zarzis,Tunisia,33.30,11.70
12470,Didon Terminal,Tunisia,33.47,11.54
12471,Houmt Souk,Tunisia,33.53,10.51
12472,Gabes,Tunisia,33.54,10.70
12473,Ashtart Oil Terminal,Tunisia,34.17,11.23
12474,Skhira,Tunisia,34.17,10.60
12475,Mersa Sfax,Tunisia,34.44,10.46
12476,Mahdia,Tunisia,35.30,11.40
12477,Sousse,Tunisia,35.50,10.39
12478,La Goulette,Tunisia,36.48,10.18
12479,Tunis,Tunisia,36.48,10.15
12480,Rades,Tunisia,36.49,10.18
12481,Tazerka Oil Terminal,Tunisia,36.36,11.41
12482,Banzart,Tunisia,37.17,9.53
12483,Menzel Bourguiba,Tunisia,37.90,9.48
12484,Tabarka,Tunisia,36.58,8.46
12485,Annaba,Algeria,36.55,7.46
12486,Skikda,Algeria,36.53,6.55
12487,Port Methanier,Algeria,36.53,6.57
12488,Collo,Algeria,37.00,6.35
12489,Djen-Djen,Algeria,36.49,5.53
12490,Jijel,Algeria,36.50,5.47
12491,Bejaia,Algeria,36.45,5.50
12492,Dellys,Algeria,36.55,3.55
12493,Alger,Algeria,36.46,3.40
12494,Tenes,Algeria,36.32,1.19
12495,Mostaganem,Algeria,35.56,0.50
12496,Arzew,Algeria,35.51,-0.18
12497,Arzew El Djedid,Algeria,35.49,-0.15
12498,Oran,Algeria,35.42,-0.38
12499,Mers El Kebir,Algeria,35.44,-0.42
12500,Beni Saf,Algeria,35.18,-1.23
12501,Ghazaouet,Algeria,35.60,-1.52
12502,Port D Al Hoceima,Morocco,35.15,-3.55
12503,Cueta,Spain,35.54,-5.19
12504,Tangier-Mediterranean,Morocco,35.54,-5.31
12505,Tanger,Morocco,35.47,-5.49
12506,Port Nador,Morocco,35.17,-2.56
12507,Kenitra,Morocco,34.18,-6.36
12508,Mohammedia,Morocco,33.43,-7.24
12509,Casablanca,Morocco,33.36,-7.37
12510,El Jadida,Morocco,33.15,-8.30
12511,El Jorf Lasfar,Morocco,33.70,-8.37
12512,Safi,Morocco,32.18,-9.15
12513,Essaouira,Morocco,31.30,-9.47
12514,Agadir,Morocco,30.26,-9.38
12515,Ad Dakhla,EH,23.42,-15.55
12516,Laayoune,EH,27.50,-13.26
12517,Nouadhibou,Mauritania,20.55,-17.30
12518,Nouakchott,Mauritania,18.20,-16.20
12519,St Louis,Senegal,16.10,-16.31
12520,M Bao Oil Terminal,Senegal,14.43,-17.24
12521,Dakar,Senegal,14.41,-17.26
12522,Rufisque,Senegal,14.42,-17.17
12523,Karabane,Senegal,12.34,-16.40
12524,Lyndiane,Senegal,14.10,-16.10
12525,Banjul,Gambia,13.27,-16.34
12526,Rio Cacheu,Guinea-Bissau,12.17,-16.14
12527,Bissau,Guinea-Bissau,11.52,-15.38
12528,Victoria,Guinea,10.49,-14.34
12529,Kamsar,Guinea,10.38,-14.37
12530,Conakry,Guinea,9.31,-13.43
12531,Benti,Guinea,9.10,-13.12
12532,Freetown,Sierra Leone,8.30,-13.14
12533,Pepel,Sierra Leone,8.35,-13.30
12534,Bonthe,Sierra Leone,7.32,-12.30
12535,Porto Grande,Cape Verde,16.53,-25.00
12536,Porto Da Praia,Cape Verde,14.55,-23.31
12537,Monrovia,Liberia,6.19,-10.49
12538,Buchanan,Liberia,5.52,-10.40
12539,Greenville,Liberia,4.59,-9.30
12540,Cape Palmas,Liberia,4.22,-7.43
12541,San Pedro,Cote D'Ivoire,4.44,-6.37
12542,Baobab Marine Terminal,Cote D'Ivoire,4.58,-4.33
12543,Port Bouet,Cote D'Ivoire,5.14,-3.58
12544,Abidjan,Cote D'Ivoire,5.15,-4.10
12545,Espoir Marine Terminal,Cote D'Ivoire,5.30,-4.27
12546,Takoradi,Ghana,4.53,-1.44
12547,Sekondi,Ghana,4.57,-1.42
12548,Saltpond,Ghana,5.12,-1.30
12549,Tema,Ghana,5.37,0.10
12550,Lome,Togo,6.80,1.17
12551,Kpeme,Togo,6.12,1.31
12552,Cotonou,Benin,6.21,2.26
12553,Lagos,Nigeria,6.24,3.24
12554,Tin Can Island,Nigeria,6.21,3.21
12555,Escravos Oil Terminal,Nigeria,5.30,5.00
12556,Koko,Nigeria,6.00,5.28
12557,Sapele,Nigeria,5.54,5.41
12558,Forcados,Nigeria,5.22,5.26
12559,Forcados Oil Terminal,Nigeria,5.10,5.11
12560,Burutu,Nigeria,5.21,5.30
12561,Warri,Nigeria,5.31,5.44
12562,Ukpokiti Marine Terminal,Nigeria,5.43,4.50
12563,Yoho Terminal,Nigeria,4.10,7.28
12564,Sea Eagle Terminal,Nigeria,4.48,5.19
12565,Brass Oil Terminal,Nigeria,4.40,6.17
12566,Qua Iboe Oil Terminal,Nigeria,4.14,8.20
12567,Pennington Oil Terminal,Nigeria,4.15,5.37
12568,Bonny,Nigeria,4.27,7.10
12569,Bonny Offshore Terminal,Nigeria,4.11,7.14
12570,Okrika,Nigeria,4.43,7.50
12571,Onne,Nigeria,4.41,7.90
12572,Port Harcourt,Nigeria,4.46,7.00
12573,Antan Oil Terminal,Nigeria,4.13,8.20
12574,Calabar,Nigeria,4.58,8.19
12575,Odudu Terminal,Nigeria,4.00,7.46
12576,Okono Terminal,Nigeria,3.59,7.18
12577,Okwori Terminal,Nigeria,3.51,6.59
12578,Limboh Terminal,Cameroon,3.59,9.90
12579,Douala,Cameroon,4.30,9.41
12580,Kole Oil Terminal,Cameroon,4.15,8.33
12581,Moudi Marine Terminal,Cameroon,4.70,8.29
12582,Ebome Marine Terminal,Cameroon,2.48,9.49
12583,Kome Kribi 1 Marine Terminal,Cameroon,2.55,9.48
12584,Bata,Equatorial Guinea,1.52,9.46
12585,Punta Europa Terminal,Equatorial Guinea,3.47,8.43
12586,Serpentina Terminal,Equatorial Guinea,3.48,8.50
12587,Malabo,Equatorial Guinea,3.45,8.47
12588,Luba,Equatorial Guinea,3.30,8.34
12589,Ceiba Terminal,Equatorial Guinea,1.25,9.14
12590,Cogo,Equatorial Guinea,1.50,9.42
12591,Santo Antonio,Sao Tome and Principe,1.39,7.27
12592,Sao Tome,Sao Tome and Principe,0.21,6.44
12593,Libreville,Gabon,0.23,9.27
12594,Port Owendo,Gabon,0.17,9.30
12595,Port Gentil,Gabon,-0.42,8.48
12596,Cap Lopez,Gabon,-0.38,8.43
12597,Oguendjo Terminal,Gabon,-1.28,8.55
12598,Gamba Oil Terminal,Gabon,-2.50,10.00
12599,M'Bya Oil Terminal,Gabon,-3.53,10.56
12600,Yombo Terminal,Congo,-4.27,11.60
12601,Pointe Noire,Congo,-4.47,11.50
12602,Djeno Terminal,Congo,-4.56,11.54
12603,N'Kossa Terminal,Congo,-5.16,11.34
12604,Takula Terminal,Angola,-5.13,11.47
12605,Malongo Oil Terminal,Angola,-5.26,12.50
12606,Kuito Oil Field,Angola,-5.28,11.30
12607,Cabinda,Angola,-5.32,12.12
12608,Futila Terminal,Angola,-5.27,12.11
12609,Banana,The Democratic Republic of The Congo,-5.59,12.23
12610,Boma,The Democratic Republic of The Congo,-5.51,13.30
12611,Matadi,The Democratic Republic of The Congo,-5.49,13.27
12612,Soyo Angola Lng Terminal,Angola,-6.70,12.20
12613,Palanca Terminal,Angola,-6.57,12.24
12614,Girassol Terminal,Angola,-7.39,11.41
12615,Porto Do Ambriz,Angola,-7.50,13.60
12616,Estrela Oil Field,Angola,-6.27,12.24
12617,Luanda,Angola,-8.48,13.15
12618,Porto Amboim,Angola,-10.44,13.45
12619,Sumbe,Angola,-11.12,13.50
12620,Lobito,Angola,-12.20,13.34
12621,Namibe,Angola,-15.12,12.90
12622,Walvis Bay,Namibia,-22.57,14.30
12623,Luderitz Bay,Namibia,-26.39,15.90
12624,Georgetown,SH,-7.56,-14.25
12625,Jamestown,SH,-15.55,-5.43
12626,North Point,SH,-7.53,-14.22
12627,Edinburgh Of The Seven Seas,SH,-37.30,-12.18
12628,Saldanha Bay,South Africa,-33.20,17.58
12629,Cape Town,South Africa,-33.55,18.25
12630,Simonstown,South Africa,-34.11,18.26
12631,Mossel Bay,South Africa,-34.11,22.90
12632,Port Elizabeth,South Africa,-33.58,25.37
12633,East London,South Africa,-33.20,27.55
12634,Durban,South Africa,-29.52,31.40
12635,Richards Bay,South Africa,-28.49,32.50
12636,Maputo,Mozambique,-25.58,32.35
12637,Inhambane,Mozambique,-23.55,35.24
12638,Beira,Mozambique,-19.50,34.50
12639,Chinde,Mozambique,-18.34,36.30
12640,Quelimane,Mozambique,-17.53,36.53
12641,Porto Belo,Mozambique,-17.42,37.11
12642,Pebane,Mozambique,-17.16,38.90
12643,Mocambique,Mozambique,-15.20,40.44
12644,Nacala,Mozambique,-14.32,40.40
12645,Pemba,Mozambique,-12.58,40.30
12646,Ibo,Mozambique,-12.20,40.37
12647,Mikindani,United Republic of Tanzania,-10.16,40.80
12648,Mtwara,United Republic of Tanzania,-10.16,40.12
12649,Kilwa Kivinje,United Republic of Tanzania,-8.44,39.25
12650,Mjimwema Terminal,United Republic of Tanzania,-6.49,39.22
12651,Dar Es Salaam,United Republic of Tanzania,-6.49,39.18
12652,Chake Chake,United Republic of Tanzania,-5.15,39.46
12653,Tanga,United Republic of Tanzania,-5.50,39.70
12654,Zanzibar,United Republic of Tanzania,-6.10,39.11
12655,Mombasa,Kenya,-4.40,39.40
12656,Kilifi,Kenya,-3.38,39.52
12657,Malindi,Kenya,-3.13,40.80
12658,Lamu,Kenya,-2.16,40.54
12659,Kismaayo,Somalia,-0.22,42.33
12660,Baraawe,Somalia,1.60,44.30
12661,Marka,Somalia,1.43,44.47
12662,Muqdisho,Somalia,2.20,45.21
12663,Victoria,Seychelles,-4.37,55.27
12664,Moroni,Comoros,-11.42,43.15
12665,Fomboni,Comoros,-12.16,43.45
12666,Moutsamoudu,Comoros,-12.90,44.24
12667,Dzaoudzi,Comoros,-12.47,45.15
12668,Andoany,Madagascar,-13.24,48.18
12669,Mahajanga,Madagascar,-15.43,46.18
12670,Maintirano,Madagascar,-18.40,44.10
12671,Morondava,Madagascar,-20.17,44.18
12672,Toliara,Madagascar,-23.22,43.40
12673,Faradofay,Madagascar,-25.20,47.00
12674,Manakara,Madagascar,-22.70,48.30
12675,Mananjary,Madagascar,-21.15,48.20
12676,Toamasina,Madagascar,-18.10,49.25
12677,Maroantsetra,Madagascar,-15.27,49.49
12678,Iharana,Madagascar,-13.21,50.00
12679,Antsohim Bondrona,Madagascar,-13.50,48.50
12680,Antisranana,Madagascar,-12.16,49.17
12681,Saint-Denis,Reunion,-20.52,55.27
12682,Port Est,Reunion,-20.56,55.19
12683,Port Ouest,Reunion,-20.56,55.17
12684,Saint-Pierre,Reunion,-21.21,55.28
12685,Port Louis,Mauritius,-20.90,57.30
12686,Port Mathurin,Mauritius,-19.41,63.25
12687,Diego Garcia,British Indian Ocean Territory,-7.21,72.28
12688,Berbera,Somalia,10.27,45.10
12689,Boosaaso,Somalia,11.17,49.11
12690,Djibouti,Djibouti,11.36,43.80
12691,Doraleh,Djibouti,11.36,43.50
12692,Assab,Eritrea,13.00,42.45
12693,Mitsiwa Harbor,Eritrea,15.37,39.28
12694,Port Sudan,Sudan,19.36,37.14
12695,Al Khair Oil Terminal,Sudan,19.35,37.15
12696,Beshayer Oil Terminal,Sudan,19.24,37.19
12697,Sawakin Harbor,Sudan,19.80,37.21
12698,Nuweiba El Muzeima,Egypt,28.58,34.39
12699,Al Qusayr,Egypt,26.60,34.17
12700,Hamrawein,Egypt,26.15,34.12
12701,Bur Safaga,Egypt,26.44,33.57
12702,El Tur Harbor,Egypt,28.14,33.37
12703,Zeit Bay Terminal,Egypt,27.50,33.36
12704,East Zeit Terminal,Egypt,27.51,33.36
12705,Sharm El Sheikh,Egypt,27.51,34.17
12706,Zeit Bay Lpg Terminal,Egypt,27.48,33.34
12707,El Ghardaqa,Egypt,27.13,33.51
12708,Ras Shukhier,Egypt,28.80,33.17
12709,Ras Gharib,Egypt,28.21,33.60
12710,Ras Badran Oil Terminal,Egypt,28.57,33.10
12711,North Ain Sukhna Port,Egypt,29.39,32.22
12712,Sokhna Port Gas Tanker Term,Egypt,29.41,32.22
12713,As Suways,Egypt,29.58,32.33
12714,El-Adabiya,Egypt,29.52,32.28
12715,El Ismailiya,Egypt,30.35,32.17
12716,Ras Sudr,Egypt,29.35,32.42
12717,Ain Sukhna Terminal,Egypt,29.35,32.22
12718,Zafarana Terminal,Egypt,29.10,32.41
12719,Ras Abu Zanimah,Egypt,29.20,33.70
12720,Wadi Feiran,Egypt,28.45,33.12
12721,Elat,Israel,29.33,34.57
12722,Al Aqabah,Jordan,29.31,35.00
12723,Sharmah,Saudi Arabia,27.56,35.15
12724,Duba,Saudi Arabia,27.34,35.32
12725,Duba Bulk Plant Tanker Termi,Saudi Arabia,27.19,35.54
12726,Yanbu,Saudi Arabia,24.50,38.30
12727,King Fahd Port,Saudi Arabia,23.57,38.13
12728,Rabigh,Saudi Arabia,22.44,38.59
12729,Jiddah,Saudi Arabia,21.29,39.11
12730,Jizan,Saudi Arabia,16.54,42.29
12731,Salif,Yemen,15.18,42.40
12732,Ras Isa Marine Terminal,Yemen,15.80,42.36
12733,Al Ahmadi,Yemen,14.50,42.58
12734,Al Mukha,Yemen,13.19,43.15
12735,Aden,Yemen,12.47,44.57
12736,Nishtun,Yemen,15.49,52.12
12737,Ash Shihr Oil Terminal,Yemen,14.44,49.30
12738,Al Mukalla,Yemen,14.31,49.70
12739,Rudum Terminal,Yemen,13.59,47.55
12740,Balhaf,Yemen,13.58,48.11
12741,Mina Raysut,Oman,16.56,54.10
12742,Qalhat Lng Terminal,Oman,22.41,59.24
12743,Mina Qabus,Oman,23.38,58.35
12744,Mina Al Fahl,Oman,23.38,58.31
12745,Port Of Sohar,Oman,24.31,56.38
12746,Khawr Khasab,Oman,26.13,56.14
12747,Fujayrah Harbor,United Arab Emirates,25.10,56.20
12748,Khawr Fakkan,United Arab Emirates,25.21,56.23
12749,Mina Saqr,United Arab Emirates,25.59,56.30
12750,Fateh Oil Terminal,United Arab Emirates,25.35,54.25
12751,Zirkuh Petroleum Port,United Arab Emirates,25.10,53.00
12752,Zirkuh Oil Field,United Arab Emirates,24.52,53.30
12753,Mubarraz Oil Terminal,United Arab Emirates,24.26,53.31
12754,Al Jazeera Port,United Arab Emirates,25.43,55.47
12755,Ajman,United Arab Emirates,25.25,55.26
12756,Ash Shariqah,United Arab Emirates,25.25,55.22
12757,Sharjah Offshore Terminal,United Arab Emirates,25.35,55.24
12758,Umm Al Qaywayn,United Arab Emirates,25.35,55.35
12759,Al Hamriyah Lpg Terminal,United Arab Emirates,25.28,55.29
12760,Dubayy,United Arab Emirates,25.16,55.18
12761,Mina Jabal Ali,United Arab Emirates,25.10,55.30
12762,Jazirat Das,United Arab Emirates,25.90,52.52
12763,Abu Zaby,United Arab Emirates,24.30,54.20
12764,Umm An Nar,United Arab Emirates,24.27,54.29
12765,Hulaylah Oil Terminal,United Arab Emirates,25.59,55.56
12766,Jabal Az Zannah/Ruways,United Arab Emirates,24.12,52.42
12767,Umm Said,Qatar,24.55,51.34
12768,Doha,Qatar,25.17,51.32
12769,Jazirat Halul,Qatar,25.41,52.25
12770,Ras Laffan,Qatar,25.55,51.35
12771,Al Shaheen Terminal,Qatar,26.35,52.00
12772,Al Rayyan Terminal,Qatar,26.39,51.33
12773,Al Manamah,Bahrain,26.14,50.35
12774,Sitrah,Bahrain,26.10,50.40
12775,Mina Salman,Bahrain,26.12,50.38
12776,Khalifa Bin Salman,Bahrain,26.15,50.45
12777,Dammam,Saudi Arabia,26.30,50.12
12778,Al Jubayl,Saudi Arabia,27.50,49.40
12779,Ras  Tannurah,Saudi Arabia,26.38,50.10
12780,Ras Al Ghar,Saudi Arabia,26.54,49.52
12781,Ju Aymah Lpg Terminal,Saudi Arabia,26.52,50.30
12782,Ju Aymah Oil Terminal,Saudi Arabia,26.56,50.20
12783,Ras Al Mishab,Saudi Arabia,28.70,48.38
12784,Ras Al Khafji,Saudi Arabia,28.26,48.35
12785,Mina Az Zawr,Kuwait,28.44,48.24
12786,Mina Ash Shuaybah,Kuwait,29.20,48.10
12787,Mina Abd Allah,Kuwait,29.10,48.10
12788,Mina Al Ahmadi,Kuwait,29.40,48.10
12789,Al Kuwayt,Kuwait,29.21,47.56
12790,Doha Harbor,Kuwait,29.23,47.48
12791,Khawr Al Amaya,Iraq,29.47,48.48
12792,Al-Basra Oil Terminal,Iraq,29.41,48.49
12793,Umm Qasr,Iraq,30.10,47.57
12794,Al Basrah,Iraq,30.31,47.50
12795,Khawr Al Zubair,Iraq,30.11,47.54
12796,Khawr Al Zubair Lng Terminal,Iraq,30.80,47.55
12797,Khorramshahr,Islamic Republic of Iran,30.26,48.11
12798,Abadan,Islamic Republic of Iran,30.20,48.17
12799,Khosrowabad,Islamic Republic of Iran,30.10,48.25
12800,Bandar-E Mahshahr,Islamic Republic of Iran,30.28,49.11
12801,Bandar Khomeyni,Islamic Republic of Iran,30.26,49.50
12802,Barkan Oil-Loading Terminal,Islamic Republic of Iran,29.44,50.10
12803,Kharg Island Oil Terminal,Islamic Republic of Iran,29.14,50.20
12804,Sirus Oil Terminal,Islamic Republic of Iran,29.10,49.29
12805,Bushehr,Islamic Republic of Iran,28.59,50.50
12806,Bandar-E Pars Terminal,Islamic Republic of Iran,27.32,52.32
12807,Jazireh-Ye Lavan Oil Terminal,Islamic Republic of Iran,26.47,53.20
12808,Bandar-E Shahid Reajie,Islamic Republic of Iran,27.60,56.40
12809,Bandar Abbas,Islamic Republic of Iran,27.90,56.12
12810,Jazireh-Ye Hormoz,Islamic Republic of Iran,27.60,56.27
12811,Bandar Taheri Offshore Termi ,Islamic Republic of Iran,27.39,52.21
12812,Jazireh-Ye Sirri,Islamic Republic of Iran,25.54,54.33
12813,Jask,Islamic Republic of Iran,25.38,57.46
12814,Chah Bahar,Islamic Republic of Iran,25.16,60.37
12815,Gwadar,Pakistan,25.80,62.18
12816,Karachi,Pakistan,24.47,66.59
