Port Number,Port Name,Country,Latitude,Longitude,DD Lat,DD Long
11694,Helsingor,DK,56.2N,12.37 E,56.2,12.37
11695,Hundested,DK,55.58 N,11.51 E,55.58,11.51
11696,Frederiksvaerk,DK,55.58 N,12.1E,55.58,12.1
11697,Frederikssund,DK,55.50 N,12.3E,55.5,12.3
11698,Kyndbyvaerkets Havn,DK,55.49 N,11.53 E,55.49,11.53
11699,Holbaek,DK,55.43 N,11.43 E,55.43,11.43
11700,Nykobing (Mor),DK,56.46 N,11.52 E,56.46,11.52
11701,Kalundborg,DK,55.41 N,11.6E,55.41,11.6
11702,Korsor,DK,55.20 N,11.8E,55.2,11.8
11703,Skaelskor,DK,55.15 N,11.18 E,55.15,11.18
11704,Stigsnaesvaerket,DK,55.12 N,11.15 E,55.12,11.15
11705,Gulfhaven,DK,55.12 N,11.16 E,55.12,11.16
11706,Naestved,DK,55.14 N,11.45 E,55.14,11.45
11707,Vordingborg,DK,55.0N,11.54 E,55,11.54
11708,Stubbekobing,DK,54.53 N,12.3E,54.53,12.3
11709,Stege,DK,54.59 N,12.17 E,54.59,12.17
11710,Nykobing (Falster),DK,54.46 N,11.52 E,54.46,11.52
11711,Sakskobing,DK,54.48 N,11.38 E,54.48,11.38
11712,Bandholm,DK,54.50 N,11.30 E,54.5,11.3
11713,Nakskov,DK,54.50 N,11.8E,54.5,11.8
11714,Rodby Havn,DK,54.39 N,11.21 E,54.39,11.21
11715,Nysted,DK,54.40 N,11.44 E,54.4,11.44
11716,Rudkobing,DK,54.57 N,10.43 E,54.57,10.43
11717,Marstal,DK,54.55 N,10.20 E,54.55,10.2
11718,Aeroskobing,DK,54.53 N,10.25 E,54.53,10.25
11719,Svendborg,DK,55.4N,10.37 E,55.4,10.37
11720,Nyborg,DK,55.19 N,10.48 E,55.19,10.48
11721,Kerteminde,DK,55.27 N,10.40 E,55.27,10.4
11722,Odense,DK,55.25 N,10.23 E,55.25,10.23
11723,Skaerbaek,DK,55.31 N,9.37 E,55.31,9.37
11724,Middelfart,DK,55.30 N,9.44 E,55.3,9.44
11725,Assens,DK,55.16 N,9.53 E,55.16,9.53
11726,Faborg,DK,55.6N,10.15 E,55.6,10.15
11727,Sonderborg,DK,54.55 N,9.47 E,54.55,9.47
11728,Augustenborg,DK,54.57 N,9.52 E,54.57,9.52
11729,Abenra,DK,55.3N,9.26 E,55.3,9.26
11730,Ensted,DK,55.1N,9.26 E,55.1,9.26
11731,Haderslev,DK,55.15 N,9.30 E,55.15,9.3
11732,Kolding,DK,55.29 N,9.30 E,55.29,9.3
11733,Fredericia,DK,55.34 N,9.46 E,55.34,9.46
11734,Vejle,DK,55.43 N,9.33 E,55.43,9.33
11735,Horsens,DK,55.52 N,9.51 E,55.52,9.51
11736,Arhus,DK,56.9N,10.13 E,56.9,10.13
11737,Studstrup,DK,56.15 N,10.21 E,56.15,10.21
11738,Grenaa Havn,DK,56.25 N,10.56 E,56.25,10.56
11739,Randers,DK,56.28 N,10.3E,56.28,10.3
11740,Hadsund,DK,56.43 N,10.7E,56.43,10.7
11741,Mariager,DK,56.39 N,9.59 E,56.39,9.59
11742,Hobro,DK,56.38 N,9.48 E,56.38,9.48
11743,Hals,DK,56.59 N,10.19 E,56.59,10.19
11744,Alborg,DK,57.3N,9.56 E,57.3,9.56
11745,Frederikshavn,DK,57.26 N,10.33 E,57.26,10.33
11746,Skagen Havn,DK,57.43 N,10.36 E,57.43,10.36
11747,Hirtshals,DK,57.36 N,9.58 E,57.36,9.58
11748,Hanstholm,DK,57.8N,8.36 E,57.8,8.36
11749,Thisted,DK,56.57 N,8.42 E,56.57,8.42
11750,Thyboron,DK,56.42 N,8.13 E,56.42,8.13
11751,Lemvig,DK,56.35 N,8.17 E,56.35,8.17
11752,Holstebro-Stuer,DK,56.30 N,8.35 E,56.3,8.35
11753,Ringkobing,DK,56.5N,8.15 E,56.5,8.15
11754,Esbjerg,DK,55.28 N,8.27 E,55.28,8.27
11755,Husum,DE,54.29 N,9.3E,54.29,9.3
11756,Busum,DE,54.8N,8.52 E,54.8,8.52
11757,Brunsbuttel Elbahafen,DE,53.53 N,9.10 E,53.53,9.1
11758,Brunsbuttel Canal Terminals,DE,53.54 N,9.9E,53.54,9.9
11759,Itzehoe,DE,53.55 N,9.31 E,53.55,9.31
11760,Rendsburg,DE,54.18 N,9.41 E,54.18,9.41
11761,Neuhaus,DE,53.48 N,9.2E,53.48,9.2
11762,Gluckstadt,DE,53.47 N,9.25 E,53.47,9.25
11763,Hamburg,DE,53.33 N,9.56 E,53.33,9.56
11764,Butzfleth,DE,53.39 N,9.31 E,53.39,9.31
11765,Cuxhaven,DE,53.52 N,8.43 E,53.52,8.43
11766,Bremerhaven,DE,53.32 N,8.35 E,53.32,8.35
11767,Nordenham,DE,53.29 N,8.29 E,53.29,8.29
11768,Brake,DE,53.20 N,8.29 E,53.2,8.29
11769,Elsfleth,DE,53.14 N,8.28 E,53.14,8.28
11770,Oldenburg,DE,53.7N,8.13 E,53.7,8.13
11771,Bremen,DE,53.8N,8.46 E,53.8,8.46
11772,Wilhelmshaven,DE,53.32 N,8.10 E,53.32,8.1
11773,Emden,DE,53.20 N,7.11 E,53.2,7.11
11774,Leer,DE,53.14 N,7.27 E,53.14,7.27
11775,Papenburg,DE,53.6N,7.23 E,53.6,7.23
11776,Eemshaven,NL,53.27 N,6.50 E,53.27,6.5
11777,Delfzijl,NL,53.20 N,6.56 E,53.2,6.56
11778,Harlingen,NL,53.11 N,5.25 E,53.11,5.25
11779,Den Helder,NL,52.58 N,4.47 E,52.58,4.47
11780,Ijmuiden,NL,52.28 N,4.35 E,52.28,4.35
11781,Zaandam,NL,52.26 N,4.50 E,52.26,4.5
11782,Amsterdam,NL,52.22 N,4.54 E,52.22,4.54
11783,Scheveningen,NL,52.6N,4.16 E,52.6,4.16
11784,Hoek Van Holland,NL,51.57 N,4.8E,51.57,4.8
11785,Europoort,NL,51.57 N,4.7E,51.57,4.7
11786,Maassluis,NL,51.55 N,4.15 E,51.55,4.15
11787,Vlaardingen,NL,51.54 N,4.21 E,51.54,4.21
11788,Schiedam,NL,51.54 N,4.24 E,51.54,4.24
11789,Rotterdam,NL,51.54 N,4.29 E,51.54,4.29
11790,Dordrecht,NL,51.49 N,4.39 E,51.49,4.39
11791,Vlissingen,NL,51.27 N,3.36 E,51.27,3.36
11792,Hansweert,NL,51.27 N,4.0E,51.27,4
11793,Terneuzen,NL,51.21 N,3.49 E,51.21,3.49
11794,Antwerpen,BE,51.13 N,4.24 E,51.13,4.24
11795,Bruxelles,BE,50.52 N,4.21 E,50.52,4.21
11796,Ghent,BE,51.4N,3.44 E,51.4,3.44
11797,Zeebrugge,BE,51.20 N,3.12 E,51.2,3.12
11798,Bruges,BE,51.14 N,3.13 E,51.14,3.13
11799,Oostende,BE,51.14 N,2.55 E,51.14,2.55
11800,Nieuwpoort,BE,51.8N,2.45 E,51.8,2.45
11801,Whitstable,GB,51.22 N,1.2E,51.22,1.2
11802,Sheerness,GB,51.27 N,0.45 E,51.27,0.45
11803,Isle Of Grain,GB,51.26 N,0.42 E,51.26,0.42
11804,Thamesport,GB,51.26 N,0.42 E,51.26,0.42
11805,Chatham Docks,GB,51.24 N,0.33 E,51.24,0.33
11806,Gravesend,GB,51.27 N,0.22 E,51.27,0.22
11807,Tilbury,GB,51.28 N,0.20 E,51.28,0.2
11808,London,GB,51.30 N,0.5W,51.3,-0.5
11809,Colchester,GB,51.53 N,0.55 E,51.53,0.55
11810,Harwich,GB,51.57 N,1.17 E,51.57,1.17
11811,Ipswich,GB,52.3N,1.10 E,52.3,1.1
11812,Felixstowe,GB,51.57 N,1.19 E,51.57,1.19
11813,Lowestoft,GB,52.29 N,1.45 E,52.29,1.45
11814,Great Yarmouth,GB,52.37 N,1.44 E,52.37,1.44
11815,Wisbech,GB,52.40 N,0.9E,52.4,0.9
11816,King'S Lynn,GB,52.45 N,0.24 E,52.45,0.24
11817,Boston,GB,52.58 N,0.1W,52.58,-0.1
11818,Grimsby,GB,53.35 N,0.4W,53.35,-0.4
11819,Immingham,GB,53.38 N,0.12 W,53.38,-0.12
11820,Kingston Upon Hull,GB,53.45 N,0.17 W,53.45,-0.17
11821,Howdendyke,GB,53.44 N,0.53 W,53.44,-0.53
11822,New Holland,GB,53.42 N,0.22 W,53.42,-0.22
11823,Goole,GB,53.42 N,0.50 W,53.42,-0.5
11824,Bridlington,GB,54.5N,0.11 W,54.5,-0.11
11825,Scarborough,GB,54.17 N,0.24 W,54.17,-0.24
11826,Whitby,GB,54.29 N,0.37 W,54.29,-0.37
11827,Teesport,GB,54.39 N,1.8W,54.39,-1.8
11828,Hartlepool,GB,54.42 N,1.11 W,54.42,-1.11
11829,Seaham,GB,54.50 N,1.19 W,54.5,-1.19
11830,Sunderland,GB,54.55 N,1.22 W,54.55,-1.22
11831,Tynemouth,GB,55.0N,1.24 W,55,-1.24
11832,Blyth,GB,55.7N,1.30 W,55.7,-1.3
11833,Warkworth Harbour,GB,55.20 N,1.35 W,55.2,-1.35
11834,Berwick-Upon-Tweed,GB,55.46 N,2.0W,55.46,-2
11835,Eyemouth,GB,55.52 N,2.5W,55.52,-2.5
11836,Dunbar,GB,56.0N,2.31 W,56,-2.31
11837,Bird Port,GB,51.34 N,2.58 W,51.34,-2.58
11838,Leith,GB,55.59 N,3.11 W,55.59,-3.11
11839,Granton,GB,55.59 N,3.13 W,55.59,-3.13
11840,Braefoot Bay Terminal,GB,56.2N,3.19 W,56.2,-3.19
11841,Hound Point Terminal,GB,56.0N,3.22 W,56,-3.22
11842,Rosyth,GB,56.1N,3.26 W,56.1,-3.26
11843,Grangemouth,GB,56.1N,3.43 W,56.1,-3.43
11844,Burntisland,GB,56.3N,3.14 W,56.3,-3.14
11845,Methil,GB,56.11 N,3.0W,56.11,-3
11846,Dundee,GB,56.28 N,2.57 W,56.28,-2.57
11847,Perth,GB,56.24 N,3.27 W,56.24,-3.27
11848,Montrose,GB,56.42 N,2.28 W,56.42,-2.28
11849,Aberdeen,GB,57.9N,2.5W,57.9,-2.5
11850,Peterhead,GB,57.30 N,1.47 W,57.3,-1.47
11851,Fraserburgh Harbor,GB,57.41 N,2.0W,57.41,-2
11852,Macduff,GB,57.40 N,2.30 W,57.4,-2.3
11853,Buckie Harbor,GB,57.41 N,2.58 W,57.41,-2.58
11854,Lossiemouth,GB,57.43 N,3.17 W,57.43,-3.17
11855,Burghead,GB,57.42 N,3.30 W,57.42,-3.3
11856,Inverness,GB,57.29 N,4.14 W,57.29,-4.14
11857,Cromarty,GB,57.41 N,4.2W,57.41,-4.2
11858,Invergordon,GB,57.41 N,4.10 W,57.41,-4.1
11859,Portmahomack Harbor,GB,57.50 N,3.50 W,57.5,-3.5
11860,Helmsdale Harbor,GB,58.7N,3.39 W,58.7,-3.39
11861,Wick,GB,58.26 N,3.5W,58.26,-3.5
11862,Pierowall,GB,59.18 N,2.59 W,59.18,-2.59
11863,Kettletoft,GB,59.14 N,2.36 W,59.14,-2.36
11864,Whitehall,GB,59.8N,2.36 W,59.8,-2.36
11865,Kirkwall,GB,58.59 N,2.58 W,58.59,-2.58
11866,Stromness,GB,58.58 N,3.18 W,58.58,-3.18
11867,South Ness,GB,58.48 N,3.12 W,58.48,-3.12
11868,St Margarets Hope,GB,58.50 N,2.57 W,58.5,-2.57
11869,Lyness,GB,58.50 N,3.12 W,58.5,-3.12
11870,Scapa Bay,GB,58.57 N,2.59 W,58.57,-2.59
11871,Scalloway,GB,60.8N,1.17 W,60.8,-1.17
11872,Lerwick,GB,60.9N,1.9W,60.9,-1.9
11873,Sullom Voe,GB,60.28 N,1.18 W,60.28,-1.18
11874,Vagur,FO,61.29 N,6.48 W,61.29,-6.48
11875,Tvoroyri,FO,61.33 N,6.48 W,61.33,-6.48
11876,Torshavn,FO,62.0N,6.45 W,62,-6.45
11877,Kongshavn,FO,62.7N,6.44 W,62.7,-6.44
11878,Runavik,FO,62.7N,6.43 W,62.7,-6.43
11879,Vestmanna,FO,62.9N,7.10 W,62.9,-7.1
11880,Sorvagur,FO,62.5N,7.15 W,62.5,-7.15
11881,Fuglafjordur,FO,62.15 N,6.48 W,62.15,-6.48
11882,Klaksvik,FO,62.14 N,6.35 W,62.14,-6.35
11883,Scrabster Harbor,GB,58.37 N,3.33 W,58.37,-3.33
11884,Ullapool,GB,57.54 N,5.9W,57.54,-5.9
11885,Aultbea,GB,57.50 N,5.35 W,57.5,-5.35
11886,Gairloch,GB,57.43 N,5.41 W,57.43,-5.41
11887,Plockton,GB,57.20 N,5.39 W,57.2,-5.39
11888,Kyle Of Lochalsh,GB,57.17 N,5.43 W,57.17,-5.43
11889,Kyleakin,GB,57.16 N,5.44 W,57.16,-5.44
11890,Broadford Bay,GB,57.15 N,5.53 W,57.15,-5.53
11891,Portree Harbor,GB,57.25 N,6.12 W,57.25,-6.12
11892,Uig,GB,57.35 N,6.21 W,57.35,-6.21
11893,Lochmaddy,GB,57.36 N,7.10 W,57.36,-7.1
11894,Castle Bay,GB,56.57 N,7.29 W,56.57,-7.29
11895,Lochboisdale,GB,57.9N,7.18 W,57.9,-7.18
11896,Stornoway Harbor,GB,58.11 N,6.22 W,58.11,-6.22
11897,Tarbert,GB,57.54 N,6.49 W,57.54,-6.49
11898,Ornsay,GB,57.9N,5.48 W,57.9,-5.48
11899,Mallaig,GB,57.0N,5.49 W,57,-5.49
11900,Tobermory,GB,56.37 N,6.4W,56.37,-6.4
11901,Kilkeel,GB,54.3N,5.59 W,54.3,-5.59
11902,Lochaline,GB,56.33 N,5.46 W,56.33,-5.46
11903,Craignure,GB,56.28 N,5.42 W,56.28,-5.42
11904,Corpach,GB,56.51 N,5.7W,56.51,-5.7
11905,Fort William,GB,56.49 N,5.7W,56.49,-5.7
11906,Glensanda,GB,56.34 N,5.32 W,56.34,-5.32
11907,Oban,GB,56.25 N,5.28 W,56.25,-5.28
11908,Port Ellen,GB,55.38 N,6.12 W,55.38,-6.12
11909,Crinan (Canal),GB,56.5N,5.34 W,56.5,-5.34
11910,Campbeltown,GB,55.26 N,5.36 W,55.26,-5.36
11911,Lamlash Harbor,GB,55.32 N,5.7W,55.32,-5.7
11912,Ardrishaig,GB,56.1N,5.27 W,56.1,-5.27
11913,Rothesay Harbor,GB,55.50 N,5.3W,55.5,-5.3
11914,Greenock,GB,55.57 N,4.45 W,55.57,-4.45
11915,Finnart Oil Terminal,GB,56.7N,4.50 W,56.7,-4.5
11916,Bowling,GB,55.56 N,4.29 W,55.56,-4.29
11917,Old Kilpatrick,GB,55.55 N,4.28 W,55.55,-4.28
11918,Rothesay Dock,GB,55.54 N,4.24 W,55.54,-4.24
11919,Renfrew,GB,55.53 N,4.23 W,55.53,-4.23
11920,Glasgow,GB,55.52 N,4.17 W,55.52,-4.17
11921,Largs,GB,55.48 N,4.52 W,55.48,-4.52
11922,Hunterston,GB,55.45 N,4.53 W,55.45,-4.53
11923,Millport,GB,55.45 N,4.55 W,55.45,-4.55
11924,Ardrossan,GB,55.39 N,4.49 W,55.39,-4.49
11925,Troon,GB,55.33 N,4.41 W,55.33,-4.41
11926,Ayr,GB,55.28 N,4.38 W,55.28,-4.38
11927,Stranraer,GB,54.54 N,5.2W,54.54,-5.2
11928,Bangor,GB,54.39 N,5.40 W,54.39,-5.4
11929,Douglas,GB,54.9N,4.28 W,54.9,-4.28
11930,Ramsey,GB,54.19 N,4.22 W,54.19,-4.22
11931,Warren Point,GB,54.6N,6.15 W,54.6,-6.15
11932,Ardglass,GB,54.16 N,5.37 W,54.16,-5.37
11933,Belfast,GB,54.37 N,5.54 W,54.37,-5.54
11934,Kilroot,GB,54.44 N,5.43 W,54.44,-5.43
11935,Larne,GB,54.51 N,5.48 W,54.51,-5.48
11936,Coleraine,GB,55.8N,6.40 W,55.8,-6.4
11937,Londonderry,GB,55.0N,7.19 W,55,-7.19
11938,Rathmullan,IE,55.6N,7.32 W,55.6,-7.32
11939,Killybegs,IE,54.38 N,8.27 W,54.38,-8.27
11940,Sligo,IE,54.16 N,8.28 W,54.16,-8.28
11941,Lancaster,GB,54.3N,2.47 W,54.3,-2.47
11942,Westport,IE,53.48 N,9.32 W,53.48,-9.32
11943,Drogheda,IE,53.43 N,6.18 W,53.43,-6.18
11944,Galway,IE,53.16 N,9.3W,53.16,-9.3
11945,Limerick,IE,52.38 N,8.37 W,52.38,-8.37
11946,Foynes,IE,52.37 N,9.7W,52.37,-9.7
11947,Tarbert,IE,52.35 N,9.22 W,52.35,-9.22
11948,Fenit,IE,52.16 N,9.52 W,52.16,-9.52
11949,Castletown Bearhaven,IE,51.39 N,9.55 W,51.39,-9.55
11950,Valentia,IE,51.56 N,10.18 W,51.56,-10.18
11951,Kilrush,IE,52.38 N,9.30 W,52.38,-9.3
11952,Bantry,IE,51.41 N,9.27 W,51.41,-9.27
11953,Cobh,IE,51.51 N,8.18 W,51.51,-8.18
11954,Cork,IE,51.51 N,8.16 W,51.51,-8.16
11955,New Ross,IE,52.23 N,6.57 W,52.23,-6.57
11956,Waterford,IE,52.16 N,7.7W,52.16,-7.7
11957,Rosslare,IE,52.15 N,6.20 W,52.15,-6.2
11958,Dublin,IE,53.21 N,6.15 W,53.21,-6.15
11959,Greenore,IE,54.2N,6.8W,54.2,-6.8
11960,Silloth,GB,54.52 N,3.24 W,54.52,-3.24
11961,Workington,GB,54.34 N,3.38 W,54.34,-3.38
11962,Barrow In Furness,GB,54.7N,3.14 W,54.7,-3.14
11963,Heysham,GB,54.2N,2.55 W,54.2,-2.55
11964,Garlston,GB,53.21 N,2.54 W,53.21,-2.54
11965,Liverpool Bay Terminal,GB,53.32 N,3.33 W,53.32,-3.33
11966,Fleetwood,GB,53.55 N,3.1W,53.55,-3.1
11967,Mostyn,GB,53.19 N,3.16 W,53.19,-3.16
11968,Liverpool,GB,53.25 N,3.0W,53.25,-3
11969,Manchester,GB,53.29 N,2.16 W,53.29,-2.16
11970,Holyhead,GB,53.19 N,4.38 W,53.19,-4.38
11971,Caernarvon,GB,53.9N,4.16 W,53.9,-4.16
11972,Fishguard,GB,52.1N,4.59 W,52.1,-4.59
11973,Milford Haven,GB,51.43 N,5.2W,51.43,-5.2
11974,Swansea,GB,51.37 N,3.57 W,51.37,-3.57
11975,Neath,GB,51.38 N,3.50 W,51.38,-3.5
11976,Port Talbot,GB,51.35 N,3.49 W,51.35,-3.49
11977,Barry,GB,51.24 N,3.16 W,51.24,-3.16
11978,Cardiff,GB,51.27 N,3.10 W,51.27,-3.1
11979,Newport,GB,51.33 N,2.59 W,51.33,-2.59
11980,Sharpness,GB,51.43 N,2.29 W,51.43,-2.29
11981,Avonmouth,GB,51.30 N,2.43 W,51.3,-2.43
11982,Bristol,GB,51.28 N,2.38 W,51.28,-2.38
11983,Bridgwater,GB,51.8N,3.0W,51.8,-3
11984,Watchet Harbor,GB,51.11 N,3.20 W,51.11,-3.2
11985,Bideford,GB,51.2N,4.12 W,51.2,-4.12
11986,Padstow,GB,50.33 N,4.56 W,50.33,-4.56
11987,Hayle,GB,50.11 N,5.25 W,50.11,-5.25
11988,St. Mary'S (Scilly Isl.),GB,49.55 N,6.19 W,49.55,-6.19
11989,Newlyn,GB,50.6N,5.33 W,50.6,-5.33
11990,Penzance,GB,50.7N,5.32 W,50.7,-5.32
11991,Falmouth Harbour,GB,50.9N,5.4W,50.9,-5.4
11992,Mevagissey,GB,50.16 N,4.47 W,50.16,-4.47
11993,Charlestown,GB,50.20 N,4.45 W,50.2,-4.45
11994,Par,GB,50.21 N,4.42 W,50.21,-4.42
11995,Fowey Harbour,GB,50.20 N,4.38 W,50.2,-4.38
11996,Plymouth,GB,50.22 N,4.9W,50.22,-4.9
11997,Dartmouth Harbour,GB,50.21 N,3.37 W,50.21,-3.37
11998,Brixham Harbour,GB,50.24 N,3.31 W,50.24,-3.31
11999,Torquay Harbour,GB,50.28 N,3.32 W,50.28,-3.32
12000,Teignmouth Harbour,GB,50.33 N,3.30 W,50.33,-3.3
12001,Bridport Harbour,GB,50.43 N,2.46 W,50.43,-2.46
12002,Portland Harbour,GB,50.35 N,2.26 W,50.35,-2.26
12003,Weymouth Harbour,GB,50.37 N,2.27 W,50.37,-2.27
12004,Poole Harbour,GB,50.41 N,1.57 W,50.41,-1.57
12005,Cowes Harbour,GB,50.46 N,1.18 W,50.46,-1.18
12006,Yarmouth Harbour,GB,50.42 N,1.30 W,50.42,-1.3
12007,Southampton,GB,50.54 N,1.24 W,50.54,-1.24
12008,Fawley Marine Terminal,GB,50.49 N,1.20 W,50.49,-1.2
12009,Portsmouth Harbour,GB,50.48 N,1.6W,50.48,-1.6
12010,Littlehampton Harbour,GB,50.47 N,0.32 W,50.47,-0.32
12011,Shoreham Harbour,GB,50.49 N,0.15 W,50.49,-0.15
12012,Newhaven Harbour,GB,50.47 N,0.3E,50.47,0.3
12013,Rye Harbour,GB,50.56 N,0.46 E,50.56,0.46
12014,Folkestone Harbour,GB,51.5N,1.12 E,51.5,1.12
12015,Dover Harbor,GB,51.7N,1.20 E,51.7,1.2
12016,Ramsgate,GB,51.20 N,1.25 E,51.2,1.25
12017,Dunkerque Port Est,FR,51.3N,2.23 E,51.3,2.23
12018,Dunkerque Port Ouest,FR,51.4N,2.21 E,51.4,2.21
12019,Gravelines,FR,51.0N,2.7E,51,2.7
12020,Calais,FR,50.58 N,1.51 E,50.58,1.51
12021,Boulogne-Sur-Mer,FR,50.44 N,1.36 E,50.44,1.36
12022,Saint-Valery-Sur-Somme,FR,50.11 N,1.37 E,50.11,1.37
12023,Le Treport,FR,50.4N,1.22 E,50.4,1.22
12024,Dieppe,FR,49.56 N,1.5E,49.56,1.5
12025,Fecamp,FR,49.46 N,0.22 E,49.46,0.22
12026,Port Du Havre-Antifer,FR,49.39 N,0.9E,49.39,0.9
12027,Port Of Le Havre,FR,49.29 N,0.7E,49.29,0.7
12028,Port Of Rouen,FR,49.27 N,1.4E,49.27,1.4
12029,Honfleur,FR,49.25 N,0.13 E,49.25,0.13
12030,Deauville,FR,49.22 N,0.5E,49.22,0.5
12031,Port De Caen,FR,49.11 N,0.21 W,49.11,-0.21
12032,Ouistreham,FR,49.17 N,0.15 W,49.17,-0.15
12033,Rade De Cherbourg,FR,49.39 N,1.38 W,49.39,-1.38
12034,Alderney Harbour,GB,49.44 N,2.12 W,49.44,-2.12
12035,Saint Sampson,GB,49.29 N,2.31 W,49.29,-2.31
12036,Saint Peter Port,GB,49.27 N,2.32 W,49.27,-2.32
12037,Saint Helier Harbour,GB,49.11 N,2.7W,49.11,-2.7
12038,Granville,FR,48.50 N,1.36 W,48.5,-1.36
12039,Saint-Malo,FR,48.39 N,2.1W,48.39,-2.1
12040,Le Legue,FR,48.32 N,2.45 W,48.32,-2.45
12041,Paimpol,FR,48.47 N,3.3W,48.47,-3.3
12042,Pontrieux,FR,48.42 N,3.9W,48.42,-3.9
12043,Treguier,FR,48.47 N,3.14 W,48.47,-3.14
12044,Morlaix,FR,48.35 N,3.50 W,48.35,-3.5
12045,Port De Roscoff-Bloscon,FR,48.44 N,3.59 W,48.44,-3.59
12046,Rade De Brest,FR,48.23 N,4.30 W,48.23,-4.3
12047,Concarneau,FR,47.52 N,3.55 W,47.52,-3.55
12048,Lorient,FR,47.45 N,3.21 W,47.45,-3.21
12049,St Nazaire,FR,47.17 N,2.12 W,47.17,-2.12
12050,Montoir,FR,47.18 N,2.8W,47.18,-2.8
12051,Donges,FR,47.18 N,2.4W,47.18,-2.4
12052,Nantes,FR,47.12 N,1.34 W,47.12,-1.34
12053,Les Sables D' Olonne,FR,46.30 N,1.48 W,46.3,-1.48
12054,La Pallice,FR,46.10 N,1.13 W,46.1,-1.13
12055,La Rochelle,FR,46.9N,1.9W,46.9,-1.9
12056,Rochefort,FR,45.56 N,0.57 W,45.56,-0.57
12057,Tonnay Charente,FR,45.56 N,0.54 W,45.56,-0.54
12058,Le Verdon,FR,45.33 N,1.3W,45.33,-1.3
12059,Pauillac,FR,45.12 N,0.45 W,45.12,-0.45
12060,Blaye,FR,45.8N,0.40 W,45.8,-0.4
12061,Ambes,FR,45.1N,0.32 W,45.1,-0.32
12062,Bordeaux,FR,44.52 N,0.34 W,44.52,-0.34
12063,Bayonne,FR,43.30 N,1.28 W,43.3,-1.28
12064,Puerto De Pasajes,ES,43.20 N,1.56 W,43.2,-1.56
12065,Bermeo,ES,43.25 N,2.43 W,43.25,-2.43
12066,Puerto De Bilbao,ES,43.21 N,3.3W,43.21,-3.3
12067,Santander,ES,43.28 N,3.47 W,43.28,-3.47
12068,Gijon,ES,43.33 N,5.40 W,43.33,-5.4
12069,Aviles,ES,43.36 N,5.56 W,43.36,-5.56
12070,Ribadeo,ES,43.32 N,7.2W,43.32,-7.2
12071,San Ciprian,ES,43.42 N,7.26 W,43.42,-7.26
12072,Ferrol,ES,43.29 N,8.14 W,43.29,-8.14
12073,La Coruna,ES,43.22 N,8.24 W,43.22,-8.24
12074,Villagarcia De Arosa,ES,42.36 N,8.46 W,42.36,-8.46
12075,Marin,ES,42.24 N,8.42 W,42.24,-8.42
12076,Vigo,ES,42.14 N,8.43 W,42.14,-8.43
12077,Viana Do Castelo,PT,41.42 N,8.50 W,41.42,-8.5
12078,Porto De Leixoes,PT,41.11 N,8.42 W,41.11,-8.42
12079,Douro,PT,41.9N,8.40 W,41.9,-8.4
12080,Aveiro,PT,40.39 N,8.39 W,40.39,-8.39
12081,Figueira Da Foz,PT,40.9N,8.51 W,40.9,-8.51
12082,Lisboa,PT,38.42 N,9.10 W,38.42,-9.1
12083,Setubal,PT,38.31 N,8.54 W,38.31,-8.54
12084,Sines,PT,37.57 N,8.52 W,37.57,-8.52
12085,Lagos,PT,37.6N,8.37 W,37.6,-8.37
12086,Faro,PT,37.2N,7.56 W,37.2,-7.56
12087,Vila Real De S Antonio,PT,37.11 N,7.24 W,37.11,-7.24
12088,Horta,PT,38.32 N,28.38 W,38.32,-28.38
12089,Lajes,PT,38.24 N,28.16 W,38.24,-28.16
12090,Angra Do Heroismo,PT,38.39 N,27.13 W,38.39,-27.13
12091,Praia De Vitoria,PT,38.43 N,27.3W,38.43,-27.3
12092,Ponta Delgada,PT,37.44 N,25.40 W,37.44,-25.4
12093,Vila Do Porto,PT,36.56 N,25.9W,36.56,-25.9
12094,Funchal,PT,32.38 N,16.55 W,32.38,-16.55
12095,Santa Cruz De La Palma,ES,28.41 N,17.45 W,28.41,-17.45
12096,Santa Cruz De Tenerife,ES,28.28 N,16.14 W,28.28,-16.14
12097,Las Palmas,ES,28.9N,15.25 W,28.9,-15.25
12098,Puerto Del Rosario,ES,28.30 N,13.51 W,28.3,-13.51
12099,Arrecife,ES,28.57 N,13.32 W,28.57,-13.32
12100,Huelva,ES,37.15 N,6.57 W,37.15,-6.57
12101,Sevilla,ES,37.22 N,6.0W,37.22,-6
12102,Rota,ES,36.37 N,6.20 W,36.37,-6.2
12103,Cadiz,ES,36.32 N,6.18 W,36.32,-6.18
12104,Algeciras,ES,36.8N,5.26 W,36.8,-5.26
12105,Europa Point,GI,36.8N,5.21 W,36.8,-5.21
12106,Malaga,ES,36.43 N,4.25 W,36.43,-4.25
12107,Motril,ES,36.45 N,3.31 W,36.45,-3.31
12108,Adra,ES,36.44 N,3.2W,36.44,-3.2
12109,Almeria,ES,36.50 N,2.28 W,36.5,-2.28
12110,Puerto De Carboneras,ES,37.0N,1.53 W,37,-1.53
12111,Puerto De Garrucha,ES,37.11 N,1.49 W,37.11,-1.49
12112,Aguilas,ES,37.24 N,1.34 W,37.24,-1.34
12113,Hornillo,ES,37.24 N,1.33 W,37.24,-1.33
12114,Cartagena,ES,37.35 N,0.59 W,37.35,-0.59
